"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-07",99.72148,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-08",98.84254,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-09",97.99815,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-10",97.32328,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-11",97.08363,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-12",97.15648,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-01",97.55215,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-02",98.27396,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-03",99.09707,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-04",99.32956,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-05",99.3102,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.38442,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.45421,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.4136,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.18626,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-10",98.64531,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-11",97.97485,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-12",97.58037,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-01",97.52501,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-02",97.80331,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-03",98.30264,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-04",98.69931,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-05",98.92516,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-06",98.93181,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-07",98.73323,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-08",98.55998,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-09",98.54807,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-10",98.84507,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.55497,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-12",100.1327,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-01",100.2838,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-02",100.1519,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.9391,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.67567,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.33917,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.07749,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-07",98.83437,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-08",98.77203,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-09",98.91069,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.23106,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-11",99.61619,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-12",100.1751,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-01",100.6563,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-02",100.8282,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.8159,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.782,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.7106,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.5891,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.5062,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.5587,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-09",100.6396,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.7471,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.8777,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-12",101.0794,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-01",101.1732,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-02",101.0213,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.7686,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.6591,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.6446,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.7898,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.9239,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.8851,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.6143,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.4352,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.3463,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.3737,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.3924,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.4736,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.6391,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.6718,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.6482,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.7717,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.9529,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-08",101.0895,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-09",101.1926,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.3316,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.4496,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.467,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.5246,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.6586,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.8095,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.9967,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-05",102.2082,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-06",102.401,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-07",102.5307,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-08",102.5337,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-09",102.5461,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-10",102.5382,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-11",102.5173,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-12",102.4814,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-01",102.6548,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-02",102.8403,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-03",102.8489,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-04",102.8245,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-05",102.712,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-06",102.5768,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-07",102.4221,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-08",102.2035,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.9302,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-10",101.7756,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-11",101.8818,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-12",102.0441,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-01",102.3163,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-02",102.5528,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-03",102.5929,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-04",102.5874,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-05",102.637,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-06",102.6496,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-07",102.5865,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-08",102.5166,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-09",102.5049,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-10",102.4815,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-11",102.6154,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-12",102.8012,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-01",103.062,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-02",103.1218,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-03",103.0303,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-04",103.0094,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.9808,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.869,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.8312,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.7918,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.7354,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.6122,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.3269,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.7279,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.1343,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-02",100.7005,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-03",100.5133,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.4758,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.6153,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.7049,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.6073,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.2652,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-09",99.77219,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-10",99.59445,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.76209,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.1678,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.5601,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-02",100.7951,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.0076,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.0675,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.0379,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.7534,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-07",100.3725,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-08",100.0586,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.78402,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.57671,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.59378,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.5909,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-01",99.38816,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.20834,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.3028,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.79594,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.2821,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.4595,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.4621,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.3605,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.3203,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.4888,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.8209,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2003-12",101.1654,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.4829,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.3538,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.1631,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.9686,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.8795,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.0362,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.1629,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.1348,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.9997,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.8982,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.9712,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.1255,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.1088,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.9319,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.671,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.4568,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.534,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.8185,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.7121,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.0399,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.22289,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-10",98.95773,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.39716,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.0528,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.3487,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.2934,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.1441,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-04",99.85814,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-05",99.53765,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-06",99.51405,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-07",99.55515,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-08",99.66682,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.0251,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.5023,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.7648,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.896,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.9324,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.6788,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.37,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.1723,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.1037,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.0575,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.0312,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-08",99.77084,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-09",99.48097,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-10",99.14635,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-11",98.82162,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2007-12",98.63056,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",98.44691,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.00493,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",97.47207,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",96.87143,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",96.44019,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",96.30457,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",96.5355,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",96.82807,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",96.91454,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.51326,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.2215,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.21301,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.22121,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.1916,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.42119,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.93067,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.36906,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.55056,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.49915,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.54882,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",97.75101,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",97.78471,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",97.80067,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",97.99863,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.18213,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.24468,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.24117,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.21798,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.21654,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.10864,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",97.78575,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",97.58882,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",97.53116,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",97.64289,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",97.93477,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.2193,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.34212,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.28648,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.01018,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.94392,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.92612,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.57761,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",96.92325,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",96.36472,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",96.28851,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",96.55128,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.05231,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.67207,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.20043,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.49499,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.63694,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.67672,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.61282,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.37883,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.29639,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.4908,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.85279,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.11238,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.01351,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.6313,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.48435,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.60223,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.79316,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.03596,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.42325,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.62348,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.58033,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.2588,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.82251,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.55279,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.66783,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.01556,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.21351,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.29376,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.3307,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.41432,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.39872,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.36848,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.35909,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.46779,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.70184,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0309,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.4346,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.8822,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.1838,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.1864,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.0763,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.0138,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.9221,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.9381,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.8072,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.591,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3961,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.4295,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.5625,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.6732,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.6882,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.6456,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.6001,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.6253,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.7649,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.7398,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.5724,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.4515,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.4296,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.5174,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.893,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.2781,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.4472,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.4332,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.3983,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.3531,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.2719,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.1511,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.1043,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.2144,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3522,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.5229,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.5,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.4058,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.4392,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.6211,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.7341,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.6773,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.5814,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.5167,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.4815,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.4941,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.5871,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.5672,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.4454,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.2553,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.0278,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.0882,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.3311,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.5092,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.6071,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.5026,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.2443,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.9145,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.9145,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.1404,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.4396,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.6934,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.6916,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.2149,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.1035,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.89448,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.33716,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.28101,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.30016,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.52761,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.88483,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.0689,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.04055,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.02783,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.89713,
