index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2
CUUSD000SAR      ,CUUSD000SAR      ,"Recreation in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,103.9,104.9,103.7,103.9,104.4,105.6,107.2,107.5,108.0,108.2,107.8,108.4,108.1,108.6,109.6,110.4,111.6,112.243,113.138,114.608,115.875,116.249,117.899,116.647,116.793,115.784,115.756,117.403,119.1,119.551,119.014,120.36,119.853,121.166,120.716,122.616,122.573,123.08,122.973
CUUSD000SARC     ,CUUSD000SARC     ,"Recreation commodities in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.621,99.523,99.401,99.82,99.602,98.786,98.564,97.292,96.861,96.403,95.893,95.257,93.729,91.748,89.159,87.773
CUUSD000SARS     ,CUUSD000SARS     ,"Recreation services in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.657,98.997,97.422,96.967,99.787,102.96,103.808,103.978,106.284,105.872,108.163,107.963,111.942,113.419,116.197,117.114
CUUSD000SAS      ,CUUSD000SAS      ,"Services in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,103.1,105.3,107.1,109.7,112.1,114.0,116.1,117.8,119.7,122.4,124.7,127.3,131.6,136.2,139.0,142.0,144.1,146.7,149.8,153.0,156.0,158.7,162.8,166.1,169.6,172.5,174.5,176.6,179.3,181.1,183.2,184.8,186.9,190.4,194.3,196.6,199.0,202.6,205.1,206.9,208.7,211.6,214.6,219.2,223.2,228.6,231.759,235.645,240.192,245.343,247.07,247.601,247.859,250.021,251.862,253.908,258.325,262.78,265.666,267.957,272.136,275.961,279.923,283.487,288.461,292.145,294.937,298.985
CUUSD000SAS2RS   ,CUUSD000SAS2RS   ,"Rent of shelter in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1984-S01,2017-S03,105.1,107.3,109.1,112.6,115.0,116.8,118.5,119.9,122.4,124.5,127.0,129.5,132.7,137.7,139.3,141.6,143.3,145.4,149.0,151.5,154.5,157.6,162.5,166.0,169.6,172.8,174.6,176.6,179.0,180.0,182.9,183.5,185.5,187.4,189.3,191.2,193.0,195.6,197.3,196.8,198.1,199.9,201.9,204.1,207.0,212.6,215.143,218.041,221.645,224.63,227.125,224.623,223.745,224.59,226.197,226.064,230.47,233.874,235.472,236.567,240.594,245.282,250.257,254.687,259.542,264.563,268.39,271.862
CUUSD000SAS367   ,CUUSD000SAS367   ,"Other services in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,103.8,106.3,107.8,110.0,112.4,115.5,118.0,120.2,121.9,126.1,128.9,132.5,138.0,145.2,149.2,155.0,159.3,163.3,166.1,171.8,174.6,177.4,182.7,188.8,193.8,198.0,202.4,207.3,213.2,217.9,220.3,221.6,224.0,227.8,232.9,237.9,241.3,247.3,249.5,253.0,255.4,260.0,263.0,267.5,272.3,279.9,282.561,287.427,291.371,299.016,301.6,306.756,306.779,311.214,311.511,316.583,323.251,329.314,332.573,336.481,340.157,340.817,344.099,346.147,353.344,353.316,353.277,355.297
CUUSD000SAS4     ,CUUSD000SAS4     ,"Transportation services in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,103.1,105.9,108.0,109.9,112.4,113.9,117.9,120.9,123.6,128.7,132.1,134.2,141.9,145.3,150.1,152.3,153.1,154.3,159.6,164.0,167.8,168.9,176.0,176.5,179.1,182.3,185.0,184.5,185.7,185.9,189.2,190.1,193.3,196.5,200.5,204.7,210.3,212.9,217.4,220.3,219.3,220.3,223.1,227.4,231.5,236.7,241.274,246.448,250.523,257.587,260.713,268.188,274.84,277.4,279.351,283.544,288.342,294.588,299.577,300.73,308.264,312.981,316.732,318.788,324.789,327.27,336.053,347.56
CUUSD000SASL2RS  ,CUUSD000SASL2RS  ,"Services less rent of shelter in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1984-S01,2017-S03,106.8,109.2,111.2,113.5,115.9,117.9,120.5,122.5,124.1,127.3,129.7,132.4,137.7,142.4,146.2,150.0,152.5,155.7,158.6,162.5,165.6,168.2,171.9,175.1,178.8,181.5,183.9,186.0,189.3,192.0,193.4,195.9,198.3,203.4,209.4,212.2,215.4,220.0,223.6,227.9,230.2,234.4,238.6,245.7,251.0,256.5,260.464,265.556,271.427,279.506,280.307,284.73,286.401,290.26,292.454,297.252,301.84,307.748,312.324,316.17,320.674,323.603,326.493,329.145,334.465,336.595,338.18,343.087
CUUSD000SASL5    ,CUUSD000SASL5    ,"Services less medical care services in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.6,104.9,106.7,109.2,111.2,112.7,114.3,116.0,117.8,120.3,122.3,124.5,128.3,132.6,135.0,137.7,139.3,141.5,144.4,147.4,150.0,152.4,156.1,159.3,162.9,165.5,167.4,169.5,171.9,173.6,175.4,176.8,178.8,182.1,185.6,187.7,189.6,192.8,195.0,196.4,197.5,200.1,202.4,206.9,210.5,215.8,218.32,221.952,226.142,231.409,232.755,232.86,232.664,234.762,236.129,237.973,241.645,245.826,247.88,250.068,253.997,257.869,261.408,264.926,268.842,272.625,275.528,279.444
CUUSD000SASLE    ,CUUSD000SASLE    ,"Services less energy services in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.9,105.1,107.2,110.1,112.9,115.2,117.4,119.2,121.5,124.3,127.1,129.8,134.4,139.6,142.5,145.8,148.1,150.7,154.2,157.6,160.9,163.8,168.7,171.9,175.9,178.7,181.1,183.3,186.4,188.4,191.3,192.2,194.7,197.2,200.5,203.5,206.6,210.3,212.8,214.1,216.1,218.7,221.8,224.8,228.7,234.4,237.829,241.582,245.817,250.161,253.104,253.762,254.582,256.517,258.413,260.116,265.569,270.125,273.408,275.273,279.679,283.474,288.316,292.098,298.408,301.978,305.233,309.286
CUUSD000SAT      ,CUUSD000SAT      ,"Transportation in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.9,104.4,105.2,106.3,102.0,99.3,102.3,106.0,105.8,108.6,112.2,113.6,116.6,122.3,122.3,123.0,123.1,125.6,127.1,129.5,130.3,134.2,137.8,138.3,141.0,142.9,143.3,141.3,139.0,138.0,139.3,143.8,149.6,151.7,153.5,148.6,147.2,150.5,154.6,153.7,157.8,162.5,168.4,178.7,180.9,181.0,182.995,188.299,200.199,193.342,170.736,184.872,192.919,194.787,213.109,215.997,221.167,220.182,221.417,220.216,222.856,217.673,200.632,199.897,193.952,196.932,201.091,204.143
CUUSD000SAT1     ,CUUSD000SAT1     ,"Private transportation in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.7,104.1,104.8,105.7,100.8,97.9,100.8,104.4,104.1,106.5,110.0,111.4,113.9,119.4,119.0,119.8,120.0,122.8,123.3,125.3,126.0,130.6,134.1,134.3,137.0,138.9,139.1,137.3,135.1,134.2,135.2,139.8,145.2,147.3,149.3,144.3,143.1,146.6,150.7,149.8,154.0,158.9,164.7,175.0,177.1,177.0,178.962,184.13,195.804,188.553,166.201,180.318,188.267,190.087,208.21,211.139,216.46,215.527,216.398,215.591,218.216,213.227,195.839,195.387,189.183,192.433,196.464,199.904
CUUSD000SATCLTB  ,CUUSD000SATCLTB  ,"Transportation commodities less motor fuel in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.604,101.916,104.133,106.798,107.624,107.245,108.013,109.681,108.937,109.834,110.195,110.655,110.568,108.653,108.625,106.292
CUUSD000SEFV     ,CUUSD000SEFV     ,"Food away from home in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,103.8,106.2,108.6,110.8,112.0,114.0,115.6,118.3,120.9,123.4,125.8,128.6,131.9,134.4,136.4,138.0,139.4,140.4,141.6,143.1,144.7,146.2,147.5,149.1,151.4,154.2,156.8,158.6,160.2,162.2,163.0,166.1,169.6,171.4,172.0,174.7,177.9,179.1,182.5,183.8,187.5,191.6,195.6,197.9,201.7,204.6,208.092,212.41,216.877,224.53,228.257,229.896,230.1,228.997,233.638,237.851,242.074,244.516,248.637,252.275,255.496,258.844,263.824,267.602,272.242,275.545,279.497,282.376
CUUSD000SEHA     ,CUUSD000SEHA     ,"Rent of primary residence in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.9,105.8,107.9,111.4,114.2,115.6,116.9,117.6,119.6,121.7,123.3,124.8,126.4,129.4,131.3,133.3,134.4,136.5,139.1,141.2,143.5,146.5,149.3,151.7,154.1,156.2,157.6,159.6,160.5,162.5,164.7,165.7,167.4,169.9,171.8,174.0,175.9,176.9,179.4,180.5,182.4,184.0,186.4,189.5,192.5,196.6,199.6,202.351,204.777,207.673,211.995,210.766,212.659,212.996,215.999,216.708,221.733,224.467,225.695,226.138,229.956,235.282,241.008,245.68,251.216,255.517,258.934,262.877
CUUSD000SEHC     ,CUUSD000SEHC     ,"Owners' equivalent rent of residences in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1984-S01,2017-S03,104.7,106.6,108.3,111.6,114.0,115.8,117.7,118.9,121.7,124.1,126.6,129.4,132.3,137.7,138.4,140.8,142.1,144.5,147.8,150.7,153.9,157.5,161.8,166.5,169.9,173.1,174.4,177.2,178.7,181.0,182.9,184.5,186.6,188.7,190.7,193.6,196.0,198.5,199.4,199.2,200.7,201.8,203.9,206.6,209.2,214.8,217.325,218.775,222.811,226.327,229.166,227.159,226.712,227.562,228.844,228.45,232.522,236.201,237.811,238.571,242.303,247.363,251.813,255.987,260.55,265.655,269.746,273.519
CUUSD000SEHC01   ,CUUSD000SEHC01   ,"Owners' equivalent rent of primary residence in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1984-S01,2017-S03,104.7,106.6,108.3,111.6,114.0,115.8,117.7,118.9,121.7,124.1,126.6,129.4,132.3,137.7,138.4,140.8,142.1,144.5,147.8,150.7,153.9,157.5,161.8,166.5,169.9,173.1,174.4,177.2,178.7,181.0,182.9,184.5,186.6,188.7,190.7,193.6,196.0,198.5,199.4,199.2,200.7,201.8,203.9,206.6,209.2,214.8,217.325,218.775,222.811,226.327,229.166,227.159,226.708,227.567,228.849,228.456,232.538,236.219,237.822,238.573,242.32,247.37,251.787,255.928,260.467,265.553,269.626,273.387
CUUSD000SEHF     ,CUUSD000SEHF     ,"Energy services in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,104.6,106.2,106.0,106.7,105.3,103.9,104.6,105.5,104.8,106.8,104.7,105.7,106.7,107.4,108.7,109.4,109.8,112.8,111.9,113.9,114.3,115.7,112.4,115.8,115.9,118.3,117.9,118.9,118.2,119.2,116.0,120.8,120.9,130.5,138.1,135.5,133.1,135.7,138.5,144.1,144.1,149.4,151.9,168.2,174.1,176.5,177.291,182.256,189.538,201.655,192.815,192.236,187.626,191.783,193.129,198.198,193.485,197.024,196.515,202.374,204.487,208.493,205.065,206.754,200.554,205.108,204.018,207.953
CUUSD000SEHF01   ,CUUSD000SEHF01   ,"Electricity in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.7,106.6,106.1,109.0,108.6,110.6,111.2,113.4,111.0,113.4,111.7,114.2,114.3,116.4,117.3,118.0,118.4,120.8,119.7,123.9,122.1,125.1,121.6,126.4,123.7,128.0,123.9,126.6,123.9,126.4,122.0,126.8,124.7,128.8,128.0,136.1,133.5,137.1,135.6,142.2,140.5,144.2,145.5,154.4,162.6,168.9,169.615,177.588,181.812,192.387,193.98,195.596,190.348,197.435,199.119,205.084,201.83,206.149,205.621,212.433,212.27,217.609,215.253,219.424,213.088,218.304,216.406,220.912
CUUSD000SEHF02   ,CUUSD000SEHF02   ,"Utility (piped) gas service in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,107.1,105.5,105.9,103.6,101.1,95.3,95.2,93.4,96.3,97.5,94.3,92.2,95.2,92.9,95.2,95.7,96.2,100.7,100.2,97.5,102.8,100.7,97.7,98.2,104.4,102.6,110.6,107.7,111.4,109.2,108.6,113.7,119.0,141.8,169.3,141.7,138.9,138.3,155.4,157.8,163.1,173.6,180.5,219.8,217.3,207.0,208.179,203.389,222.187,241.159,184.985,174.43,172.81,163.397,163.162,164.038,154.131,154.406,153.991,155.817,167.698,165.624,157.669,148.699,143.52,145.345,147.384,148.958
CUUSD000SEMC     ,CUUSD000SEMC     ,"Professional services in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,105.2,107.4,110.0,113.2,117.1,121.2,127.6,131.0,134.9,138.2,143.4,148.5,155.2,161.2,164.0,167.8,174.3,178.6,184.2,187.4,194.1,199.5,206.3,209.0,212.6,216.5,221.9,224.4,228.8,231.4,234.5,235.1,238.0,240.8,248.7,252.6,257.7,261.3,265.1,268.3,272.8,277.7,284.2,287.8,291.6,295.3,303.224,309.749,316.941,319.797,325.168,329.336,334.461,337.246,342.925,345.287,348.281,353.16,360.888,363.159,366.027,369.772,370.697,370.948,385.35,388.512,384.831,385.919
CUUSD000SETA     ,CUUSD000SETA     ,"New and used motor vehicles in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,100.8,100.7,100.6,101.2,101.7,102.1,100.0,99.0,98.4,97.6,94.7,93.2,94.9,96.9,96.1,95.9,94.8,93.8,93.719,93.103,91.256,90.333,93.469,96.481,96.521,98.275,100.729,101.117,100.698,101.677,103.567,102.955,103.806,104.076,104.293,104.244,102.425,102.373,100.582
CUUSD000SETA01   ,CUUSD000SETA01   ,"New vehicles in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.3,103.4,105.9,106.9,109.6,112.5,114.3,115.5,116.2,117.0,119.5,119.2,121.9,122.0,126.9,127.3,130.7,131.0,133.7,133.9,137.3,138.8,141.1,141.8,144.2,144.3,145.5,143.7,145.5,144.5,145.7,143.6,145.1,145.0,145.2,142.3,141.0,141.7,142.2,142.6,144.1,145.7,149.6,144.8,145.0,142.2,141.931,140.298,138.882,136.943,139.511,142.365,144.147,142.697,147.379,150.017,153.145,152.202,154.77,156.741,156.182,159.683,161.432,162.732,163.236,161.448,162.36,158.489
CUUSD000SETA02   ,CUUSD000SETA02   ,"Used cars and trucks in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,110.1,114.9,115.0,112.4,110.0,107.6,110.2,116.7,117.4,120.5,122.0,121.5,118.6,119.1,116.9,120.7,119.0,127.8,128.0,136.7,134.5,144.4,153.3,154.4,154.0,152.7,149.3,143.1,142.8,146.1,142.3,147.1,147.3,149.7,149.7,145.4,141.0,140.1,136.8,126.2,119.3,123.7,126.4,128.7,128.4,128.0,124.009,126.18,126.141,121.005,112.937,120.53,130.03,132.578,132.871,137.607,135.232,134.812,134.855,138.197,136.65,135.295,134.032,133.895,132.888,129.113,127.593,125.148
CUUSD000SETB     ,CUUSD000SETB     ,"Motor fuel in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,97.9,96.5,95.1,98.9,80.8,70.2,74.9,81.8,76.6,79.2,85.6,88.7,89.8,107.9,97.9,95.9,92.4,96.7,93.7,94.3,90.4,97.7,97.3,97.1,102.1,106.7,105.4,103.2,90.7,87.0,89.2,106.3,123.4,127.4,129.8,112.5,105.1,115.4,128.2,129.2,147.8,159.2,172.8,209.7,216.3,216.0,222.982,239.546,282.558,257.626,173.467,211.522,226.724,230.71,289.77,290.188,300.676,293.925,292.908,284.504,291.483,267.205,202.625,197.313,171.617,187.777,197.969,209.389
CUUSD000SETB01   ,CUUSD000SETB01   ,"Gasoline (all types) in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,97.8,96.3,95.0,98.9,80.6,70.2,74.8,81.8,76.4,79.2,85.7,88.8,89.3,107.6,97.4,95.3,91.8,96.2,93.0,93.7,89.7,97.4,97.0,96.7,101.6,106.1,104.9,102.9,90.1,86.3,88.6,105.5,122.6,126.5,128.9,111.7,104.3,114.6,127.3,128.4,146.8,158.0,171.5,208.1,214.7,214.3,221.401,237.719,279.623,253.921,172.415,210.892,225.654,229.344,288.052,288.148,298.436,291.498,290.595,282.081,288.893,264.608,200.6,195.687,170.402,186.253,196.364,207.637
CUUSD000SS45011  ,CUUSD000SS45011  ,"New cars in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.5,103.6,106.1,107.1,109.6,112.4,114.3,115.8,116.7,117.8,120.0,119.3,121.1,120.6,125.3,126.1,129.5,129.7,132.0,131.5,134.8,136.2,138.3,138.4,140.9,141.2,141.9,139.8,141.4,140.9,141.4,138.3,139.6,139.8,140.9,137.6,136.5,136.7,135.7,135.7,137.0,138.1,143.0,139.8,140.8,139.1,138.991,137.717,139.933,140.611,140.896,143.061,143.137,140.046,145.663,150.356,153.41,152.098,154.918,154.264,154.763,156.193,155.431,156.212,156.678,153.668,154.498,151.478
CUUSD000SS4501A  ,CUUSD000SS4501A  ,"New cars and trucks in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,100.0,100.9,99.4,100.4,100.4,100.5,98.5,97.5,98.0,98.3,98.6,99.5,100.5,103.2,99.9,100.1,98.1,97.911,96.786,95.834,94.462,96.243,98.169,99.492,98.523,101.764,103.603,105.756,105.095,106.889,108.136,107.704,110.236,111.542,112.477,112.827,111.574,112.205,109.54
CUUSD000SS47014  ,CUUSD000SS47014  ,"Gasoline, unleaded regular in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,97.8,96.4,95.6,99.6,80.7,69.7,74.2,80.9,75.5,77.8,83.4,85.9,86.4,104.4,94.4,92.6,88.8,93.1,89.7,90.0,85.6,93.6,93.3,93.0,97.8,102.2,101.3,99.2,86.3,82.5,84.7,101.2,117.9,121.9,124.4,107.6,99.6,109.8,121.8,123.0,140.8,151.6,164.9,200.5,207.0,206.6,213.076,227.883,268.116,243.768,164.338,201.926,216.067,219.323,276.262,275.909,285.833,278.825,277.681,269.168,275.473,251.708,189.548,184.352,159.807,174.898,184.365,195.142
CUUSD000SS47015  ,CUUSD000SS47015  ,"Gasoline, unleaded midgrade in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1993.12=100,1994-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,99.7,107.9,107.2,107.1,112.5,117.7,116.0,113.8,99.6,95.4,97.2,116.0,135.6,138.7,141.2,121.0,117.0,127.9,141.8,141.6,162.6,175.6,190.4,230.9,238.5,235.8,245.162,266.732,314.512,283.692,195.33,237.502,254.308,259.812,325.195,326.725,337.553,330.62,330.547,319.936,334.239,302.29,235.364,230.248,204.741,220.05,232.282,242.646
CUUSD000SS47016  ,CUUSD000SS47016  ,"Gasoline, unleaded premium in Size Class D (under 50,000), all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,98.9,97.9,97.2,99.3,84.9,74.5,79.0,84.1,79.6,82.8,88.6,92.2,94.0,112.0,101.2,99.5,96.4,99.7,96.1,97.0,93.8,101.3,101.6,101.0,104.7,108.3,107.7,105.8,94.5,91.4,93.5,110.4,126.6,130.4,132.7,115.5,110.0,119.5,131.7,132.6,150.4,161.3,174.3,209.7,215.0,214.8,222.589,240.716,282.339,257.529,178.924,215.639,230.206,234.123,289.763,290.821,301.751,296.194,296.002,290.585,296.58,277.125,216.175,216.192,192.002,210.263,221.739,233.035
