index,Index,Label,unit,start,last,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CUUR0000SEFG01   ,CUUR0000SEFG01   ,"Fresh fish and seafood in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,105.6,110.9,111.3,107.4,108.8,112.5,116.3,124.1,131.343,139.028,140.486,144.538,156.815,157.981,163.165,175.168,173.64,175.296,177.572,182.813,185.778,193.007,206.614
CUUR0000SEFG02   ,CUUR0000SEFG02   ,"Processed fish and seafood in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,103.3,103.0,103.4,104.6,105.4,106.1,108.6,110.7,113.415,120.496,128.549,127.528,134.574,140.247,142.527,148.439,146.957,142.989,144.573,146.547,148.883,152.775,158.44
CUUR0000SEFH     ,CUUR0000SEFH     ,"Eggs in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1935-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,37.1,36.7,36.0,35.7,32.4,33.4,39.9,48.5,57.6,54.8,58.5,60.0,71.5,74.3,71.6,61.8,75.2,68.7,72.8,60.9,62.9,62.5,59.6,62.6,54.9,59.1,59.1,55.8,56.7,56.1,54.8,62.4,52.2,56.3,66.2,65.6,56.6,56.2,83.6,83.9,82.4,90.0,87.1,82.4,90.2,88.6,95.9,93.3,97.7,109.1,91.0,97.2,91.5,93.6,118.5,124.1,121.2,108.3,117.1,114.3,120.5,142.1,140.0,135.4,128.1,131.9,136.4,138.2,157.3,167.0,144.1,151.2,195.291,222.708,190.024,192.833,210.492,217.141,224.219,242.99,286.232,225.979,204.454,226.595,203.867,212.542,222.074
CUUR0000SEFJ     ,CUUR0000SEFJ     ,"Dairy and related products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1935-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,15.3,16.0,16.6,15.7,15.1,15.9,17.6,19.7,21.2,21.0,21.0,26.0,29.3,32.2,29.4,29.0,32.4,33.8,33.2,32.1,32.1,32.9,33.9,34.4,34.6,35.4,35.9,35.7,35.6,35.9,36.0,38.3,40.0,41.3,42.7,44.7,46.1,46.8,51.2,60.7,62.6,67.7,69.5,74.2,82.8,90.9,97.4,98.8,100.0,101.3,103.2,103.3,105.9,108.4,115.6,126.5,125.1,128.5,129.4,131.7,132.8,142.1,145.5,150.8,159.6,160.7,167.1,168.1,167.9,180.2,182.4,181.4,194.77,210.396,197.013,199.245,212.745,217.27,217.554,225.31,222.418,217.306,217.455,216.462,218.693,228.322,231.422
CUUR0000SEFJ01   ,CUUR0000SEFJ01   ,"Milk in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,107.6,107.8,112.7,110.6,111.5,125.0,127.0,125.5,140.119,148.507,128.978,133.586,145.819,147.449,149.176,156.573,147.479,140.674,139.677,137.005,140.743,148.507,153.618
CUUR0000SEFJ02   ,CUUR0000SEFJ02   ,"Cheese and related products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.8,80.6,88.7,96.1,98.5,100.2,101.3,103.2,103.5,105.9,109.2,117.6,131.2,132.8,135.5,135.3,136.4,137.9,144.7,147.7,152.3,162.6,162.8,167.6,170.0,169.4,180.8,183.3,180.8,191.472,214.546,203.457,204.845,217.517,222.4,221.887,234.051,233.634,227.96,228.493,229.246,228.663,240.683,241.148
CUUR0000SEFJ03   ,CUUR0000SEFJ03   ,"Ice cream and related products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2,76.2,86.4,95.9,97.9,99.7,102.4,105.8,107.4,111.1,113.3,118.8,126.8,128.5,130.9,131.7,134.8,137.5,144.6,150.6,155.5,161.7,164.4,173.4,179.1,175.5,178.3,177.6,179.3,183.382,192.776,196.622,195.014,209.084,215.475,215.461,215.396,219.194,219.431,219.891,220.552,221.833,230.445,232.187
CUUR0000SEFJ04   ,CUUR0000SEFJ04   ,"Other dairy and related products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,107.2,109.4,112.5,114.5,115.0,120.2,122.1,122.8,130.364,140.413,137.1,136.102,140.557,144.622,143.382,144.945,147.344,146.221,147.168,146.721,148.35,151.911,153.452
CUUR0000SEFK     ,CUUR0000SEFK     ,"Fresh fruits in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,21.8,23.8,22.3,21.7,23.7,24.0,24.1,23.7,24.5,25.5,27.5,25.5,27.7,28.2,28.5,31.5,31.6,30.3,31.7,32.1,36.3,35.1,35.6,37.8,39.8,44.6,48.5,51.8,51.7,59.4,71.0,79.8,84.8,89.4,99.3,95.1,105.6,116.3,118.7,132.0,143.0,152.4,170.9,193.9,184.2,188.8,201.2,219.0,234.4,236.3,246.5,266.3,258.3,265.1,270.2,279.1,286.8,297.4,315.2,329.506,345.416,324.364,322.329,333.091,336.575,343.162,359.733,351.961,359.798,361.436,365.203,360.081,357.058,376.522
CUUR0000SEFK01   ,CUUR0000SEFK01   ,"Apples in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.7,8.0,10.5,15.9,16.7,19.1,20.2,19.4,18.0,19.0,17.9,16.5,22.3,25.2,24.5,24.2,24.2,26.5,24.2,23.6,26.8,28.7,27.1,28.7,28.9,29.6,33.1,34.7,40.4,40.2,37.1,39.6,42.2,50.3,56.4,56.4,54.0,64.1,80.1,79.1,92.1,84.3,98.8,94.6,106.6,113.1,130.6,131.0,134.2,140.5,147.5,172.8,179.5,169.0,174.0,183.5,202.3,199.6,202.3,200.1,212.6,213.9,230.7,244.4,251.7,246.0,277.4,299.446,333.496,288.225,296.082,312.003,334.848,348.691,345.156,329.146,351.439,344.502,335.449,338.929,322.572,340.498
CUUR0000SEFK02   ,CUUR0000SEFK02   ,"Bananas in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,15.0,16.9,24.5,28.8,28.3,26.3,27.9,36.3,38.3,39.9,39.1,39.3,39.4,39.7,39.8,40.1,39.9,41.1,41.1,40.4,37.7,37.7,38.8,39.1,39.7,38.9,38.1,38.4,38.0,38.9,39.0,36.7,39.1,40.8,45.8,57.4,58.2,63.2,70.7,79.8,91.5,97.6,96.1,106.0,97.9,99.9,105.0,104.2,119.2,131.3,138.2,145.0,139.9,135.5,143.6,153.8,159.0,159.6,160.9,159.4,162.5,166.6,166.5,164.8,163.0,167.1,175.3,177.538,207.394,207.256,195.442,205.85,205.052,203.37,202.041,200.786,198.852,195.168,196.709,195.983,193.307,195.656
CUUR0000SEFK03   ,CUUR0000SEFK03   ,"Citrus fruits in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.1,159.0,135.7,142.0,150.3,152.5,162.1,178.7,197.7,217.583,211.23,198.806,203.959,211.751,208.479,215.112,238.61,234.064,240.264,251.429,266.277,257.567,252.551,268.649
CUUR0000SEFK04   ,CUUR0000SEFK04   ,"Other fresh fruits in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6,95.1,94.8,96.9,97.9,102.7,105.6,109.6,112.5,114.397,118.402,112.316,111.389,113.38,113.057,114.719,120.646,118.278,120.466,119.895,119.136,117.611,119.516,126.925
CUUR0000SEFL     ,CUUR0000SEFL     ,"Fresh vegetables in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1947-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,20.7,20.5,19.7,22.6,27.1,23.5,22.3,23.7,25.8,25.1,26.6,26.3,27.1,25.6,26.8,27.1,30.7,32.9,32.8,32.6,34.8,36.8,39.4,40.4,42.9,52.4,56.2,55.6,58.0,65.3,70.5,72.6,79.0,93.7,94.2,97.6,108.2,103.5,107.7,121.6,129.3,143.1,151.1,154.4,157.9,168.4,172.3,193.1,189.2,194.6,215.8,209.3,219.4,230.6,245.4,250.5,261.2,271.7,284.3,293.468,309.81,299.349,305.469,322.528,306.121,320.501,316.325,321.414,321.462,321.122,324.747,337.099,345.784,349.708
CUUR0000SEFL01   ,CUUR0000SEFL01   ,"Potatoes in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,8.9,8.8,12.8,17.4,17.7,18.8,18.1,19.4,21.5,21.0,17.6,19.3,28.9,21.1,20.5,22.1,26.4,22.3,24.4,24.6,28.0,24.7,24.9,25.7,31.6,39.1,31.3,31.3,32.1,34.4,38.0,36.7,39.6,58.8,71.8,57.7,62.6,63.8,66.3,63.6,81.0,109.5,92.7,91.3,116.0,101.6,96.1,116.0,119.1,153.5,162.6,144.6,141.5,154.6,174.3,174.7,180.6,174.2,185.2,193.1,196.3,202.3,238.5,228.1,231.1,247.7,273.1,280.432,324.624,318.491,301.971,338.469,320.445,322.525,330.05,326.901,333.003,338.832,341.681,362.013,378.868,377.246
CUUR0000SEFL02   ,CUUR0000SEFL02   ,"Lettuce in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,11.7,13.0,16.2,19.0,16.5,17.5,16.6,19.3,19.4,23.2,19.7,22.9,21.7,21.7,21.9,23.5,23.6,25.2,25.0,26.0,25.1,24.1,27.5,28.4,29.1,30.0,32.8,32.7,32.5,36.7,35.4,40.5,40.7,49.9,50.6,49.6,56.5,56.2,76.5,80.0,77.8,84.4,100.7,103.2,96.1,106.1,112.7,136.4,148.6,151.5,150.3,159.8,155.7,178.2,170.3,221.2,185.7,200.1,229.1,208.3,228.1,233.8,252.1,246.2,239.8,257.3,266.1,280.23,286.518,287.85,283.713,306.853,285.068,312.889,298.322,313.067,293.879,296.391,291.734,322.266,335.477,349.644
CUUR0000SEFL03   ,CUUR0000SEFL03   ,"Tomatoes in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1953-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,29.2,30.4,32.5,32.4,35.2,32.5,34.7,31.8,32.7,35.4,36.5,37.7,38.4,38.8,44.4,46.1,46.3,51.2,51.5,53.0,60.3,63.6,63.5,74.9,72.5,80.5,81.9,94.7,93.5,100.8,105.7,103.6,111.3,116.8,123.1,136.2,160.8,153.1,171.8,168.0,173.5,188.3,198.2,213.6,239.2,224.1,234.7,250.0,251.0,271.0,296.8,298.8,323.3,306.454,332.622,303.981,323.189,339.319,302.484,318.032,325.488,329.29,334.027,324.86,335.267,329.98,352.287,350.935
CUUR0000SEFL04   ,CUUR0000SEFL04   ,"Other fresh vegetables in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8,72.2,77.8,89.1,92.6,97.8,109.6,103.5,110.8,122.7,131.4,140.8,146.0,158.2,161.6,172.7,173.2,196.4,192.1,196.9,219.9,213.5,224.1,237.6,249.0,257.7,270.1,279.6,284.8,302.491,308.363,299.045,310.68,320.555,312.74,327.208,318.332,323.679,325.663,325.512,329.362,340.212,341.549,346.129
CUUR0000SEFM     ,CUUR0000SEFM     ,"Processed fruits and vegetables in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,104.5,105.6,109.0,113.1,114.1,115.5,119.3,122.8,127.241,139.326,148.552,146.618,150.909,156.679,157.162,157.334,158.462,157.947,155.39,154.455,156.202,161.615,166.234
CUUR0000SEFM01   ,CUUR0000SEFM01   ,"Canned fruits and vegetables in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,104.9,105.4,108.3,112.2,113.2,113.9,118.2,121.8,125.503,140.125,152.111,150.053,153.616,158.503,160.569,162.201,162.729,162.001,158.205,158.747,163.739,168.595,174.769
CUUR0000SEFM02   ,CUUR0000SEFM02   ,"Frozen fruits and vegetables in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,105.0,107.5,112.9,116.5,117.6,119.9,121.1,124.8,128.753,136.335,141.37,138.378,143.812,149.939,148.576,146.787,147.839,148.549,148.651,145.574,143.954,150.061,153.587
CUUR0000SEFM03   ,CUUR0000SEFM03   ,"Other processed fruits and vegetables including dried in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,101.7,102.0,103.2,108.4,109.7,111.7,118.5,121.1,128.603,140.87,149.281,149.136,153.361,160.993,160.52,160.378,163.269,161.2,157.596,155.673,153.194,159.117,161.322
CUUR0000SEFN     ,CUUR0000SEFN     ,"Juices and nonalcoholic drinks in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,102.5,105.6,107.5,107.8,108.0,108.5,110.6,113.2,117.89,123.053,126.28,124.475,126.739,128.15,127.782,127.109,128.481,128.633,128.981,129.743,133.365,139.511,143.635
CUUR0000SEFN01   ,CUUR0000SEFN01   ,"Carbonated drinks in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1978-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8,77.3,86.6,95.3,97.8,100.3,101.8,102.8,103.6,105.7,105.7,108.4,112.1,113.0,114.9,115.9,115.7,119.5,119.9,118.3,117.5,118.8,123.4,125.4,125.6,125.6,127.9,131.9,134.2,140.138,146.97,154.082,154.676,158.76,160.959,159.528,158.832,159.645,161.075,161.619,163.661,169.5,178.916,185.875
CUUR0000SEFN02   ,CUUR0000SEFN02   ,"Frozen noncarbonated juices and drinks in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,106.1,108.9,111.9,112.5,115.7,113.3,112.4,119.7,138.49,146.732,150.516,148.652,160.021,168.851,170.268,172.667,176.763,176.965,180.422,180.785,179.53,178.641,180.239
CUUR0000SEFN03   ,CUUR0000SEFN03   ,"Nonfrozen noncarbonated juices and drinks in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,102.1,104.2,106.0,106.4,106.5,105.7,106.5,109.5,112.941,117.532,118.005,114.815,115.987,116.898,117.019,116.197,117.878,117.442,117.651,117.722,120.44,125.302,128.186
CUUR0000SEFP     ,CUUR0000SEFP     ,"Beverage materials including coffee and tea in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6,96.8,97.9,97.0,96.3,97.4,97.6,102.4,104.1,108.221,112.78,113.254,113.967,122.458,123.663,119.803,118.856,120.371,118.348,118.292,116.709,116.563,117.751,120.484
CUUR0000SEFP01   ,CUUR0000SEFP01   ,"Coffee in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,26.5,26.9,31.7,32.6,32.1,35.7,42.5,46.4,63.8,112.9,107.2,101.8,111.6,96.2,98.5,98.8,102.7,105.5,132.7,116.2,115.0,120.4,117.5,115.3,110.7,109.8,140.4,163.1,149.2,168.0,163.4,154.8,154.0,146.7,142.6,144.9,145.3,161.2,165.3,175.647,188.027,186.317,186.418,213.824,217.441,204.712,200.984,205.54,199.307,199.156,194.876,193.237,194.177,199.263
CUUR0000SEFP02   ,CUUR0000SEFP02   ,"Other beverage materials including tea in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.2,107.4,110.7,112.3,113.1,113.4,115.2,116.5,119.8,122.839,124.322,124.77,125.547,126.125,127.555,128.288,127.908,128.553,128.552,128.619,130.118,132.622,134.985
CUUR0000SEFR     ,CUUR0000SEFR     ,"Sugar and sweets in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1935-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,11.3,11.1,11.3,10.9,11.2,10.8,11.9,14.1,14.2,14.1,14.1,16.1,20.1,19.4,19.7,20.1,20.8,21.0,21.2,21.7,22.1,21.6,22.3,23.3,23.8,23.9,23.4,23.4,25.5,26.7,26.3,25.7,26.5,27.4,28.9,30.5,31.6,32.1,34.0,51.8,65.3,57.9,60.8,68.3,73.6,90.5,97.7,97.5,99.3,103.2,105.8,109.0,111.0,114.0,119.4,124.7,129.3,133.1,133.4,135.2,137.5,143.7,147.8,150.2,152.3,154.0,155.7,159.0,162.0,163.2,165.2,171.5,176.772,186.577,196.933,201.242,207.832,214.67,210.992,209.317,216.118,215.329,215.068,215.85,220.246,227.591,234.359
CUUR0000SEFR01   ,CUUR0000SEFR01   ,"Sugar and artificial sweeteners in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,68.8,107.3,106.9,97.1,100.6,102.3,101.7,101.8,102.6,105.6,113.8,118.4,119.9,120.4,121.7,123.9,126.8,132.6,134.8,135.6,137.2,137.1,140.3,143.2,145.7,146.9,149.1,163.9,167.072,170.491,178.269,187.621,197.554,201.211,190.218,181.686,189.906,188.325,187.596,187.142,188.177,201.155,209.418
CUUR0000SEFR02   ,CUUR0000SEFR02   ,"Candy and chewing gum in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,102.3,103.8,104.3,106.2,107.8,108.4,109.5,112.2,116.075,123.163,130.161,132.467,135.965,140.907,139.555,139.692,145.352,145.08,144.297,145.674,149.997,154.872,159.238
CUUR0000SEFR03   ,CUUR0000SEFR03   ,"Other sweets in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,105.1,106.4,108.5,111.8,115.7,117.3,119.3,122.4,126.206,135.12,143.236,144.28,149.248,154.643,154.114,154.085,153.644,153.204,155.53,154.162,154.23,156.182,160.395
CUUR0000SEFS     ,CUUR0000SEFS     ,"Fats and oils in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,36.7,36.8,39.2,42.7,43.1,46.8,66.4,73.5,64.3,70.8,77.6,83.7,89.3,98.8,96.1,97.4,106.6,108.9,106.5,108.1,113.1,121.2,126.3,131.7,129.8,130.0,133.5,137.3,140.5,141.7,146.9,148.3,147.4,155.7,155.4,157.4,167.8,167.7,168.0,172.921,196.751,201.224,200.587,219.163,232.579,229.316,229.658,227.293,225.947,227.715,228.035,226.419,229.455,240.055
CUUR0000SEFS01   ,CUUR0000SEFS01   ,"Butter and margarine in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.7,111.6,108.1,124.2,121.0,119.5,137.2,136.3,132.6,136.26,154.47,155.924,160.74,184.122,183.813,183.932,197.454,199.308,200.844,204.749,205.432,206.035,207.531,210.403
CUUR0000SEFS02   ,CUUR0000SEFS02   ,"Salad dressing in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,103.4,104.2,106.7,107.8,109.1,109.6,107.3,109.0,110.804,119.104,125.284,125.85,134.258,137.543,134.956,131.525,130.925,129.707,129.008,128.26,128.558,131.618,137.225
CUUR0000SEFS03   ,CUUR0000SEFS03   ,"Other fats and oils including peanut butter in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,102.7,103.3,103.8,104.9,108.5,113.8,116.0,117.6,122.199,144.452,146.439,142.333,153.008,172.157,168.624,164.049,159.628,157.227,158.406,159.064,156.234,158.011,168.917
CUUR0000SEFT     ,CUUR0000SEFT     ,"Other foods in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1963-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,36.1,35.8,36.2,36.9,38.1,39.6,40.8,41.5,43.0,52.2,58.9,61.3,63.4,68.5,75.4,83.6,92.2,97.0,100.0,103.0,106.4,109.2,113.8,118.0,125.5,131.2,137.1,140.1,143.7,147.5,151.1,156.2,161.2,165.5,168.9,172.2,176.0,177.1,178.8,179.7,182.5,185.0,188.244,198.103,205.497,204.553,209.292,216.611,217.701,219.869,223.443,224.093,224.362,224.667,225.25,232.286,237.35
CUUR0000SEFT01   ,CUUR0000SEFT01   ,"Soups in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,79.5,86.6,93.5,96.7,100.1,103.2,108.1,110.8,116.5,121.1,128.0,136.3,145.0,153.7,162.3,169.9,175.2,182.4,188.6,191.9,195.7,198.3,201.7,205.5,207.9,207.7,215.0,214.9,216.212,227.453,234.687,225.92,230.345,237.15,238.872,238.428,239.195,243.234,246.699,243.713,244.215,254.147,257.652
CUUR0000SEFT02   ,CUUR0000SEFT02   ,"Frozen and freeze dried prepared foods in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7,77.5,85.7,92.9,96.0,100.1,103.8,108.1,111.0,116.8,121.4,129.1,131.8,136.7,137.5,137.3,139.5,140.2,143.2,145.6,145.6,146.6,148.5,152.4,152.6,150.6,152.5,153.2,153.7,156.737,163.515,168.09,165.3,167.767,169.812,167.791,168.671,170.879,169.674,167.892,166.835,166.681,172.212,176.27
CUUR0000SEFT03   ,CUUR0000SEFT03   ,"Snacks in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9,72.4,80.8,92.8,96.4,99.8,103.9,107.3,110.9,115.4,118.9,126.1,129.6,133.1,133.1,135.8,138.6,142.6,148.6,154.6,156.4,160.4,166.3,169.0,168.7,173.1,173.7,178.5,181.2,184.915,199.824,213.232,216.617,224.252,238.786,242.831,244.3,250.583,252.245,251.76,253.385,251.846,259.261,263.629
