index,Index,Label,unit,start,last,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CUUR0000SEHM02   ,CUUR0000SEHM02   ,"Outdoor equipment and supplies in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,100.1,96.8,96.5,95.7,94.2,92.6,92.4,92.1,91.99,90.66,91.395,88.894,88.337,88.248,87.885,87.023,86.802,86.214,85.65,85.269,86.732,88.956,91.788
CUUR0000SEHN     ,CUUR0000SEHN     ,"Housekeeping supplies in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,34.4,35.1,36.6,38.2,38.8,39.9,46.6,56.9,61.1,65.4,69.8,75.2,83.2,91.3,97.1,100.3,102.6,106.2,108.2,111.5,114.7,120.9,125.2,128.9,129.6,130.7,132.3,137.1,141.1,143.1,145.7,148.1,153.4,158.4,159.8,157.5,157.4,159.9,166.6,169.358,176.544,183.138,183.297,185.445,189.807,189.139,187.566,186.781,186.285,184.863,186.449,189.914,196.084,199.22
CUUR0000SEHN01   ,CUUR0000SEHN01   ,"Household cleaning products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,102.4,105.1,109.1,109.9,108.2,107.0,107.9,111.6,112.26,115.904,121.446,120.572,121.353,123.042,121.348,119.064,118.941,119.392,118.248,118.702,120.758,124.444,127.56
CUUR0000SEHN02   ,CUUR0000SEHN02   ,"Household paper products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,105.5,113.8,118.7,119.2,117.2,120.8,125.4,132.0,135.555,146.845,156.07,158.023,161.732,167.842,170.277,170.275,169.17,169.173,168.701,169.6,175.507,185.762,193.985
CUUR0000SEHN03   ,CUUR0000SEHN03   ,"Miscellaneous household products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,102.9,104.3,105.9,107.4,106.1,105.3,106.4,111.0,113.567,116.295,116.834,116.935,117.932,120.767,120.059,119.77,119.049,117.501,116.414,118.338,119.219,121.025,119.349
CUUR0000SEHP     ,CUUR0000SEHP     ,"Household operations in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,104.5,110.5,115.6,119.0,121.8,125.0,130.3,136.6,140.621,147.542,150.265,150.26,151.796,155.152,157.647,161.574,166.945,171.6,176.29,185.988,194.489,200.556,213.504
CUUR0000SEHP01   ,CUUR0000SEHP01   ,"Domestic services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,104.9,109.7,113.9,118.3,121.3,123.8,128.3,133.1,138.059,142.756,144.081,144.386,145.39,147.399,150.075,153.693,155.627,157.23,160.93,165.755,169.632,174.542,190.475
CUUR0000SEHP02   ,CUUR0000SEHP02   ,"Gardening and lawncare services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,102.7,111.4,116.6,118.3,120.2,122.9,127.9,136.6,140.522,151.177,156.516,155.277,156.89,159.658,160.604,165.009,171.805,174.387,179.315,193.074,205.292,215.408,222.199
CUUR0000SEHP03   ,CUUR0000SEHP03   ,"Moving, storage, freight expense in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,105.1,109.2,113.7,116.6,119.3,120.9,126.4,129.5,129.372,129.866,126.399,124.9,124.509,128.457,130.121,132.595,141.028,155.287,156.98,166.249,173.543,176.478,193.947
CUUR0000SEHP04   ,CUUR0000SEHP04   ,"Repair of household items in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,107.2,111.6,119.4,125.1,131.0,139.4,147.4,154.7,161.178,170.031,176.049,181.694,,198.722,206.656,212.405,220.107,226.271,239.33,253.661,268.746,269.979,
CUUR0000SS30021  ,CUUR0000SS30021  ,"Laundry equipment in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.8,77.6,83.7,89.8,96.3,100.6,103.2,104.0,104.8,104.1,105.1,105.9,107.2,106.2,105.8,106.7,109.0,109.6,111.9,113.1,112.5,110.5,111.9,111.6,110.7,110.8,107.5,110.6,111.9,115.848,117.332,116.154,110.218,108.316,117.565,113.869,105.509,99.809,93.277,89.753,95.828,94.052,96.171,114.721
CUURN000SAH      ,CUURN000SAH      ,"Housing in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,103.0,105.9,109.2,110.4,113.0,116.1,119.6,123.7,127.384,131.49,131.925,131.371,133.471,135.429,138.02,141.239,143.432,145.849,149.445,153.321,157.533,160.831,166.619
CUURN000SAH1     ,CUURN000SAH1     ,"Shelter in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.2,106.6,109.4,112.2,114.6,117.9,120.4,123.9,128.292,131.428,132.902,132.297,134.399,136.797,139.76,143.294,146.495,150.169,154.29,159.121,164.442,168.413,173.622
CUURN000SAH2     ,CUURN000SAH2     ,"Fuels and utilities in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4,99.0,106.0,114.9,109.9,117.8,123.5,135.8,147.3,151.317,166.067,159.122,161.234,166.248,166.381,170.871,178.2,177.062,175.592,181.74,183.644,183.917,184.322,195.794
CUURN000SAH21    ,CUURN000SAH21    ,"Household energy in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6,97.9,105.9,116.4,109.4,118.2,123.5,136.8,149.3,152.457,168.636,158.503,159.163,163.667,161.624,165.483,173.121,169.533,166.096,172.228,173.196,172.156,171.087,183.388
CUURN000SAH3     ,CUURN000SAH3     ,"Household furnishings and operations in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,100.6,101.5,101.5,100.8,99.4,98.5,99.0,99.7,99.593,100.216,101.16,99.046,99.006,100.095,99.315,97.983,97.945,97.377,96.586,97.291,98.988,100.916,105.166
CUURN000SAH31    ,CUURN000SAH31    ,"Household furnishings and supplies in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.532,98.252,99.043,97.914,95.972,95.44,94.326,92.644,92.439,93.168,94.579,98.141
CUURN000SEHA     ,CUURN000SEHA     ,"Rent of primary residence in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,103.2,105.7,109.1,112.3,115.2,118.3,121.4,125.5,130.518,134.846,137.579,137.44,140.514,143.185,147.091,150.939,154.638,158.936,163.917,169.388,175.699,181.508,187.022
CUURN000SEHC     ,CUURN000SEHC     ,"Owners' equivalent rent of residences in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,103.3,105.5,108.3,111.2,113.5,116.3,118.8,122.6,126.453,129.47,131.572,131.628,133.522,135.847,138.56,141.793,144.727,148.338,152.494,156.982,162.012,166.473,171.25
CUURN000SEHC01   ,CUURN000SEHC01   ,"Owners' equivalent rent of primary residence in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,103.3,105.5,108.3,111.2,113.5,116.3,118.8,122.6,126.453,129.47,131.572,131.619,133.514,135.832,138.545,141.779,144.717,148.319,152.48,156.973,162.011,166.471,171.251
CUURN000SEHF     ,CUURN000SEHF     ,"Gas (piped) and electricity in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,98.2,103.8,114.9,108.6,116.6,120.9,132.2,143.9,146.307,158.872,152.519,151.644,153.95,152.028,156.012,163.323,161.997,159.356,164.736,164.599,163.931,164.014,174.082
CUURN000SEHF01   ,CUURN000SEHF01   ,"Electricity in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,99.0,101.0,108.0,106.0,108.8,111.2,117.5,129.8,133.67,142.822,145.791,145.734,149.479,150.411,154.07,160.562,162.329,160.368,164.231,164.514,164.893,165.092,170.728
CUURN000SEHF02   ,CUURN000SEHF02   ,"Utility (piped) gas service in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,95.7,112.4,136.2,116.5,143.2,154.6,184.1,191.4,187.903,213.5,167.4,162.975,158.64,144.713,149.699,159.947,144.509,139.067,150.369,149.138,144.595,144.408,169.638
CUURS000SAH      ,CUURS000SAH      ,"Housing in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8,106.9,111.3,116.5,121.1,124.6,127.6,130.5,133.3,136.8,140.4,144.3,148.1,154.0,161.1,165.8,170.2,174.6,180.6,187.8,194.004,199.995,200.662,200.041,202.37,205.807,210.376,216.074,221.063,227.542,235.086,242.31,249.678,255.391,262.977
CUURS000SAH1     ,CUURS000SAH1     ,"Shelter in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,108.5,113.6,119.9,125.3,129.4,132.6,136.1,139.6,143.6,148.2,153.7,158.8,164.9,172.3,180.0,184.8,189.8,195.1,202.4,209.971,215.237,217.521,216.833,219.42,224.487,230.039,236.921,245.028,254.356,263.635,272.703,282.0,289.071,295.569
CUURS000SAH2     ,CUURS000SAH2     ,"Fuels and utilities in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,103.9,107.7,111.6,115.4,118.0,121.8,122.8,124.0,127.4,130.7,129.0,128.9,138.4,151.4,144.1,156.1,163.5,182.1,198.4,204.972,224.786,214.329,218.813,224.471,221.486,228.046,237.413,230.117,229.208,238.613,245.065,247.12,249.694,268.737
CUURS000SAH21    ,CUURS000SAH21    ,"Household energy in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,105.3,109.9,113.8,116.9,118.1,122.6,123.0,123.3,126.9,129.7,126.5,125.7,136.3,151.1,141.1,154.5,161.5,182.5,200.7,206.771,228.515,212.664,214.673,218.287,211.157,216.385,225.246,213.293,209.421,218.17,222.767,222.569,223.055,242.873
CUURS000SAH3     ,CUURS000SAH3     ,"Household furnishings and operations in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,103.4,105.3,107.3,109.6,111.7,113.2,115.1,116.6,117.7,117.9,119.2,120.1,121.9,123.3,122.7,120.4,119.8,120.3,121.3,121.176,121.875,122.259,118.705,117.878,118.171,117.06,115.442,114.588,113.556,112.817,112.955,115.166,116.787,122.455
CUURS000SAH31    ,CUURS000SAH31    ,"Household furnishings and supplies in Size Class A, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.407,97.36,97.189,95.57,93.182,91.266,89.34,87.93,86.556,87.972,88.881,92.797
CUURS000SEHA     ,CUURS000SEHA     ,"Rent of primary residence in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,106.7,111.3,116.4,120.4,123.3,125.7,128.3,131.1,134.4,138.6,143.9,149.2,155.7,163.8,171.2,176.6,181.5,187.3,194.2,202.804,210.773,215.796,216.531,219.697,226.156,232.938,240.891,250.537,260.998,271.868,282.333,292.755,301.495,306.426
CUURS000SEHC     ,CUURS000SEHC     ,"Owners' equivalent rent of residences in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,108.7,114.2,120.5,125.0,129.1,132.5,136.3,140.0,143.8,148.0,153.5,158.4,163.9,171.5,179.9,184.8,189.1,193.6,200.7,207.814,213.057,216.642,216.669,218.953,223.646,228.991,235.41,243.184,252.225,261.248,270.499,279.829,287.833,294.365
CUURS000SEHC01   ,CUURS000SEHC01   ,"Owners' equivalent rent of primary residence in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,108.7,114.2,120.5,125.0,129.1,132.5,136.3,140.0,143.8,148.0,153.5,158.4,163.9,171.5,179.9,184.8,189.1,193.6,200.7,207.814,213.057,216.642,216.666,218.937,223.626,228.974,235.393,243.168,252.227,261.285,270.563,279.92,287.925,294.428
CUURS000SEHF     ,CUURS000SEHF     ,"Gas (piped) and electricity in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6,104.7,109.3,111.4,115.2,117.0,122.0,122.5,122.8,125.4,128.4,126.1,125.1,132.7,148.7,139.4,151.5,157.5,175.9,193.0,198.261,215.173,204.646,204.629,204.323,196.816,202.45,211.181,203.253,201.095,208.505,211.21,211.53,214.058,231.78
CUURS000SEHF01   ,CUURS000SEHF01   ,"Electricity in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2,107.8,112.7,115.8,121.4,123.1,126.6,126.2,130.2,131.2,131.7,129.0,127.4,128.9,139.2,137.8,140.7,142.9,152.5,173.5,181.517,192.281,199.05,200.07,201.861,200.207,203.653,210.29,210.259,208.207,212.507,215.457,215.796,218.631,231.139
CUURS000SEHF02   ,CUURS000SEHF02   ,"Utility (piped) gas service in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,99.6,103.7,103.9,105.0,106.9,114.3,116.3,110.7,115.7,122.9,120.4,120.5,140.4,167.4,142.2,176.3,191.3,229.6,232.6,230.282,262.671,205.137,202.432,196.527,176.048,186.225,199.445,172.979,170.686,185.025,187.027,187.281,188.537,218.587
