index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2
CWUSD000SANL13   ,CWUSD000SANL13   ,"Nondurables less food and apparel in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,101.4,101.4,101.9,104.4,97.3,92.6,96.2,100.4,100.7,103.9,108.7,111.6,114.9,124.5,123.7,124.6,124.1,127.6,127.9,127.2,125.8,128.7,129.8,130.4,134.4,137.9,139.0,138.7,135.0,136.9,142.3,151.5,161.5,164.3,167.1,161.5,160.1,165.9,172.0,173.1,184.2,190.5,198.8,219.2,223.5,223.6,228.252,238.432,262.7,252.545,214.918,238.159,248.477,250.112,281.063,282.661,289.604,285.65,285.833,281.963,287.67,275.326,244.547,242.539,231.882,240.105,246.456,252.891
CWUSD000SAR      ,CWUSD000SAR      ,"Recreation in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,103.5,104.5,102.9,102.9,103.0,103.9,105.3,105.7,105.6,105.8,105.3,106.0,105.4,106.1,107.0,108.0,109.1,109.374,109.899,110.93,112.037,111.697,113.074,111.647,111.776,110.778,110.535,111.881,112.617,113.247,112.879,114.091,113.632,114.805,114.436,116.722,116.836,118.005,118.322
CWUSD000SARC     ,CWUSD000SARC     ,"Recreation commodities in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.945,99.718,99.58,100.197,100.015,98.821,98.39,97.446,96.953,96.464,96.028,95.281,94.338,92.22,90.62,89.643
CWUSD000SARS     ,CWUSD000SARS     ,"Recreation services in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.326,98.796,97.13,96.046,98.52,100.749,102.153,102.354,104.602,104.25,106.334,106.3,110.408,112.046,114.913,116.068
CWUSD000SAS      ,CWUSD000SAS      ,"Services in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,101.8,106.3,108.8,111.3,113.7,115.4,117.5,119.2,121.1,123.8,126.1,128.6,132.7,137.0,139.7,142.8,144.8,147.4,150.3,153.5,156.5,159.4,163.2,166.6,170.2,172.7,174.8,177.0,179.5,181.7,183.5,185.3,187.3,191.0,195.0,197.5,200.2,203.7,206.4,208.1,209.7,212.4,215.4,220.4,224.5,229.8,232.95,236.639,241.217,246.751,248.3,249.336,249.774,252.12,253.703,255.774,260.1,264.238,266.966,269.028,273.096,276.922,280.412,283.949,288.519,292.011,294.562,298.614
CWUSD000SAS2RS   ,CWUSD000SAS2RS   ,"Rent of shelter in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1985-S01,2017-S03,,,101.0,104.2,106.5,108.2,109.7,110.8,113.0,115.1,117.3,119.5,122.1,126.6,127.9,130.1,131.5,133.5,136.7,139.1,141.9,144.9,149.0,152.5,155.7,158.4,160.0,162.1,163.8,165.3,167.6,168.5,170.5,172.6,174.4,176.5,178.3,180.7,182.3,181.7,182.8,184.3,186.3,188.8,191.6,196.6,199.069,201.478,205.034,207.968,210.76,209.302,209.025,210.066,211.582,211.553,215.676,218.752,220.036,220.654,224.372,228.663,233.066,236.738,241.092,245.378,248.72,251.925
CWUSD000SAS367   ,CWUSD000SAS367   ,"Other services in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,104.0,106.5,108.0,110.2,112.7,115.7,118.3,120.6,122.3,126.3,129.3,132.7,137.5,143.4,147.4,153.4,157.6,161.4,164.4,170.6,173.4,176.1,181.3,187.7,192.5,196.2,201.0,205.5,211.3,216.0,218.3,219.3,221.8,225.6,230.5,235.4,239.0,244.6,246.6,249.0,251.2,254.4,257.2,260.5,265.4,272.2,274.777,278.495,282.588,289.435,290.73,295.019,294.162,297.672,297.365,300.559,306.337,309.604,312.813,315.126,317.916,318.09,320.204,322.681,329.332,328.396,327.2,328.747
CWUSD000SAS4     ,CWUSD000SAS4     ,"Transportation services in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.8,105.6,107.5,108.7,111.0,112.1,115.8,118.5,121.1,125.8,129.2,131.2,138.2,141.1,145.6,148.2,149.0,150.2,154.5,157.6,161.4,163.6,170.7,170.9,173.6,176.6,179.2,179.0,180.4,180.8,183.8,184.8,187.5,190.6,195.1,199.4,205.6,208.6,213.8,216.8,216.2,217.4,220.4,224.4,227.7,233.3,237.807,243.12,246.06,252.644,257.443,264.483,271.952,274.468,276.659,281.561,288.049,294.684,299.576,301.474,310.768,316.117,319.676,322.314,328.012,331.583,341.429,355.067
CWUSD000SASL2RS  ,CWUSD000SASL2RS  ,"Services less rent of shelter in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1985-S01,2017-S03,,,100.9,102.7,104.9,106.5,108.7,110.6,112.0,115.0,117.0,119.4,124.0,127.7,131.1,134.6,136.7,139.4,141.8,145.2,147.9,150.3,153.5,156.3,159.8,161.9,164.1,166.1,169.0,171.3,172.6,174.8,176.7,181.2,186.4,189.0,192.1,196.2,199.5,203.2,205.1,208.6,212.2,218.8,223.6,228.4,231.718,236.105,241.12,248.723,248.546,252.318,253.473,256.887,258.278,262.355,266.189,270.837,274.76,278.135,281.884,284.532,286.394,289.175,293.22,295.168,296.344,300.674
CWUSD000SASL5    ,CWUSD000SASL5    ,"Services less medical care services in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,101.3,106.1,108.6,111.0,113.0,114.3,116.0,117.6,119.3,122.0,123.9,126.1,129.7,133.7,136.1,139.0,140.4,142.8,145.4,148.5,151.2,153.7,157.3,160.6,164.2,166.6,168.5,170.7,173.0,175.0,176.6,178.2,180.1,183.8,187.3,189.7,191.9,195.1,197.5,198.8,199.9,202.3,204.7,209.6,213.4,218.5,221.158,224.584,228.847,234.495,235.735,236.397,236.475,238.77,239.961,241.873,245.508,249.386,251.321,253.255,257.073,260.923,264.007,267.475,271.074,274.612,277.205,281.189
CWUSD000SASLE    ,CWUSD000SASLE    ,"Services less energy services in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,101.5,106.2,109.0,111.8,114.7,116.8,119.1,120.9,123.2,126.0,128.8,131.5,136.0,140.7,143.6,147.1,149.2,151.8,155.2,158.5,161.9,164.9,169.7,173.0,177.1,179.7,182.0,184.4,187.3,189.6,192.3,193.5,195.9,198.6,202.0,205.3,208.7,212.3,214.9,216.0,217.9,220.1,223.3,226.5,230.2,235.8,239.311,242.771,246.976,251.427,254.647,255.839,256.959,258.974,260.705,262.272,267.877,271.998,275.198,276.637,281.068,284.775,289.276,292.973,299.171,302.46,305.526,309.543
CWUSD000SAT      ,CWUSD000SAT      ,"Transportation in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,103.2,104.9,105.5,106.3,101.8,98.8,102.1,106.2,105.9,108.9,112.6,114.1,116.7,123.0,122.2,123.0,122.8,125.9,126.8,129.2,129.7,134.4,138.2,138.8,141.5,143.5,143.5,141.5,138.8,138.3,138.8,144.0,149.6,151.8,153.6,148.3,146.3,149.5,153.0,150.8,154.4,159.5,165.5,176.4,178.1,178.2,179.772,185.218,197.605,189.634,165.387,179.958,188.517,190.268,209.317,212.155,218.079,216.747,217.946,216.403,219.723,213.177,194.776,193.653,186.912,189.954,193.911,196.862
CWUSD000SAT1     ,CWUSD000SAT1     ,"Private transportation in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,103.1,104.7,105.3,105.9,101.2,98.0,101.2,105.3,104.9,107.6,111.3,112.8,115.2,121.3,120.2,121.1,120.9,124.2,124.6,126.7,127.0,132.2,136.0,136.4,139.2,141.1,141.0,139.1,136.5,136.0,136.4,141.6,147.0,149.2,151.1,145.7,143.9,147.1,150.6,148.4,152.0,157.2,163.2,173.9,175.6,175.6,177.153,182.523,194.761,186.625,162.565,177.067,185.535,187.254,206.118,208.957,214.967,213.672,214.675,213.399,216.651,210.216,191.641,190.704,183.835,186.988,190.888,194.028
CWUSD000SATCLTB  ,CWUSD000SATCLTB  ,"Transportation commodities less motor fuel in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.381,101.733,104.014,106.83,107.619,107.22,107.877,109.486,109.009,109.367,109.552,110.008,109.661,107.75,107.605,105.307
CWUSD000SEFV     ,CWUSD000SEFV     ,"Food away from home in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,103.8,106.1,108.5,110.6,111.8,113.8,115.5,118.2,120.7,123.2,125.6,128.3,131.6,134.1,136.1,137.7,139.1,140.1,141.3,142.8,144.3,145.9,147.2,148.8,151.1,153.8,156.3,158.2,159.9,161.8,162.4,165.6,169.1,170.9,171.4,174.0,177.2,178.0,181.7,183.2,187.0,191.0,195.1,197.4,201.4,204.5,208.114,212.56,216.897,224.83,229.318,231.096,231.303,229.87,234.623,239.03,243.675,246.144,250.15,253.688,256.686,260.187,265.102,268.521,273.518,276.872,280.667,283.647
CWUSD000SEHA     ,CWUSD000SEHA     ,"Rent of primary residence in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.9,105.8,107.9,111.4,114.3,115.6,117.1,117.7,119.6,121.7,123.3,124.8,126.4,129.4,131.3,133.4,134.5,136.6,139.2,141.3,143.7,146.7,149.5,151.9,154.3,156.5,157.8,159.9,160.8,162.8,165.0,166.0,167.7,170.2,172.0,174.2,176.1,177.3,179.5,180.5,182.3,184.0,186.3,189.3,192.3,196.4,199.444,202.199,204.867,208.167,212.308,211.413,213.128,213.72,216.556,217.296,222.294,224.913,225.945,226.026,229.833,235.194,240.916,245.543,250.814,254.814,257.962,261.717
CWUSD000SEHC     ,CWUSD000SEHC     ,"Owners' equivalent rent of residences in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1985-S01,2017-S03,,,100.8,104.0,106.2,107.8,109.5,110.7,113.3,115.5,117.8,120.4,123.0,127.9,128.6,130.8,132.0,134.2,137.3,140.0,143.0,146.5,150.5,155.0,158.1,161.0,162.3,164.8,166.2,168.3,170.1,171.6,173.6,175.5,177.4,180.1,182.4,184.8,185.6,185.3,186.8,187.8,189.8,192.4,194.8,200.1,202.467,203.754,207.621,210.841,213.688,212.29,211.987,213.159,214.279,213.956,217.747,221.104,222.462,222.926,226.418,230.791,234.424,237.676,241.576,246.069,249.675,253.049
CWUSD000SEHC01   ,CWUSD000SEHC01   ,"Owners' equivalent rent of primary residence in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1985-S01,2017-S03,,,100.8,104.0,106.2,107.8,109.5,110.7,113.3,115.5,117.8,120.4,123.0,127.9,128.6,130.8,132.0,134.2,137.3,140.0,143.0,146.5,150.5,155.0,158.1,161.0,162.3,164.8,166.2,168.3,170.1,171.6,173.6,175.5,177.4,180.1,182.4,184.8,185.6,185.3,186.8,187.8,189.8,192.4,194.8,200.1,202.467,203.754,207.621,210.841,213.688,212.29,211.987,213.167,214.285,213.964,217.75,221.106,222.45,222.891,226.382,230.747,234.375,237.618,241.509,246.006,249.613,252.986
CWUSD000SEHF     ,CWUSD000SEHF     ,"Energy services in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,104.5,106.1,105.9,106.7,105.2,103.8,104.3,105.3,104.4,106.5,104.2,105.4,106.3,107.1,108.4,108.9,109.4,112.4,111.5,113.5,113.7,115.2,112.0,115.5,115.3,117.8,117.3,118.4,117.6,118.8,115.5,120.3,120.3,129.5,136.3,134.4,132.1,135.0,138.0,143.8,143.5,148.9,151.4,167.7,173.9,176.4,176.98,182.168,189.159,202.183,191.734,191.604,187.153,191.755,192.207,197.786,192.792,196.833,196.186,202.387,203.846,208.304,204.594,206.832,199.934,204.598,203.519,207.575
CWUSD000SEHF01   ,CWUSD000SEHF01   ,"Electricity in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.5,106.7,106.0,109.1,108.5,110.6,110.8,112.9,110.5,112.9,111.1,113.7,113.7,115.8,116.7,117.4,117.8,120.2,119.0,123.2,121.3,124.4,120.8,125.8,123.0,127.4,123.1,126.0,123.2,125.5,121.2,126.0,123.9,127.9,127.1,135.2,132.6,136.4,134.6,141.5,139.7,143.6,145.0,154.3,162.6,168.9,169.375,177.267,181.227,192.549,193.201,195.05,189.855,197.296,197.867,204.334,200.437,205.011,204.248,211.357,211.013,216.665,213.897,218.272,211.144,216.357,214.458,219.015
CWUSD000SEHF02   ,CWUSD000SEHF02   ,"Utility (piped) gas service in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,107.0,105.4,105.9,103.7,101.1,95.2,95.0,93.3,96.4,97.6,94.3,92.1,95.2,92.9,95.2,95.6,96.1,100.7,100.3,97.4,102.6,100.6,97.8,98.2,104.3,102.4,110.4,107.7,111.3,109.3,108.6,113.7,119.1,142.7,169.5,141.6,139.0,139.0,159.2,161.3,166.7,177.5,184.2,226.1,222.8,211.2,211.903,206.993,226.623,247.578,185.722,176.433,175.59,165.632,165.478,166.558,156.011,157.391,157.33,158.991,170.33,168.112,159.21,149.946,144.714,146.788,149.445,151.142
CWUSD000SEMC     ,CWUSD000SEMC     ,"Professional services in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,105.3,107.6,110.1,113.4,117.4,121.5,127.9,131.3,135.5,138.8,143.7,149.2,156.2,162.0,164.6,168.4,174.6,178.5,184.0,187.2,193.6,199.0,205.7,208.6,212.2,216.0,221.3,223.7,228.1,230.8,233.9,234.4,237.0,240.0,247.7,251.5,256.6,260.1,263.7,266.9,271.2,275.8,282.4,286.0,289.8,293.7,301.461,307.892,315.019,317.471,322.629,327.326,332.451,335.271,340.566,342.834,346.002,350.627,358.439,360.643,363.344,367.052,368.349,369.09,383.706,387.568,384.158,385.196
CWUSD000SETA     ,CWUSD000SETA     ,"New and used motor vehicles in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,101.1,100.2,101.1,101.8,102.6,102.8,100.4,98.7,98.3,97.1,93.3,90.7,92.8,94.8,94.5,94.3,93.5,92.329,92.627,92.196,89.877,87.853,91.304,94.632,94.769,96.651,99.195,99.586,99.098,99.959,101.756,101.328,101.671,101.765,102.098,101.8,99.966,99.831,97.929
CWUSD000SETA01   ,CWUSD000SETA01   ,"New vehicles in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.4,103.5,105.9,106.8,109.5,112.4,114.2,115.7,117.0,118.1,120.5,120.0,123.2,123.4,128.3,128.5,132.3,132.8,135.6,135.7,139.2,140.8,143.3,144.7,147.1,147.1,148.1,146.3,147.7,146.6,147.6,145.8,147.3,147.3,147.3,144.3,142.9,143.9,144.8,145.5,146.5,148.2,152.0,147.3,147.8,145.2,144.857,143.056,142.102,139.787,141.854,144.58,145.584,143.727,148.576,151.138,154.456,153.289,155.78,157.742,157.442,160.408,162.389,164.015,164.429,162.937,163.857,159.894
CWUSD000SETA02   ,CWUSD000SETA02   ,"Used cars and trucks in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,110.1,114.9,115.0,112.4,110.0,107.6,110.1,116.6,117.4,120.4,122.0,121.7,118.8,119.4,117.1,120.8,119.1,128.1,128.3,137.1,134.9,144.7,153.5,154.6,154.2,153.0,149.5,143.3,142.8,146.3,142.3,147.2,147.8,150.1,150.0,145.3,140.9,140.2,136.9,126.6,119.9,124.3,127.1,129.3,129.0,128.5,124.526,126.732,126.668,121.523,113.368,120.956,130.504,133.495,134.205,139.462,137.338,137.091,137.064,140.106,138.689,137.306,135.996,135.851,134.757,130.913,129.411,126.88
CWUSD000SETB     ,CWUSD000SETB     ,"Motor fuel in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,97.9,96.4,95.1,98.8,80.9,70.2,75.0,81.9,76.8,79.3,85.7,88.9,89.9,108.0,98.1,96.1,92.5,96.9,93.8,94.4,90.6,97.9,97.3,97.2,102.3,107.0,105.6,103.5,90.9,87.0,89.1,106.2,123.7,127.4,130.2,112.4,105.5,116.0,128.7,129.4,148.1,159.5,173.3,210.4,217.0,216.4,223.514,240.394,284.045,258.323,174.282,212.292,227.961,231.549,291.631,291.305,302.043,295.033,294.729,285.677,293.885,267.962,203.619,197.225,171.717,187.579,197.796,209.314
CWUSD000SETB01   ,CWUSD000SETB01   ,"Gasoline (all types) in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,97.8,96.3,94.9,98.8,80.8,70.1,74.9,81.9,76.6,79.3,85.9,89.0,89.4,107.7,97.6,95.4,91.9,96.4,93.2,93.8,89.8,97.6,97.1,96.8,101.8,106.4,105.1,103.1,90.2,86.4,88.5,105.5,122.8,126.5,129.3,111.6,104.7,115.2,127.8,128.5,147.1,158.4,172.0,208.8,215.4,214.8,221.954,238.591,281.132,254.625,173.273,211.698,226.957,230.244,290.011,289.32,299.84,292.645,292.45,283.29,291.198,265.375,201.576,195.527,170.387,185.994,196.124,207.504
CWUSD000SS47014  ,CWUSD000SS47014  ,"Gasoline, unleaded regular in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,97.8,96.4,95.5,85.2,73.8,69.7,74.1,81.0,75.6,77.9,83.6,86.2,86.6,104.6,94.6,92.7,88.9,93.2,89.8,90.1,85.8,93.8,93.4,93.1,98.0,102.5,101.5,99.4,86.4,82.5,84.6,101.1,118.1,122.0,124.9,107.5,100.0,110.5,122.4,123.1,141.2,152.0,165.5,201.3,207.7,207.2,213.744,228.877,269.765,244.602,165.29,202.842,217.499,220.434,278.449,277.338,287.515,280.229,279.727,270.558,277.888,252.592,190.618,184.241,159.827,174.677,184.156,195.046
CWUSD000SS47015  ,CWUSD000SS47015  ,"Gasoline, unleaded midgrade in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1993.12=100,1994-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,99.7,107.9,107.2,107.1,112.5,117.7,116.0,113.8,99.6,95.4,97.1,115.9,135.6,138.7,141.2,120.8,117.2,128.0,141.9,141.5,162.6,175.6,190.5,231.1,238.7,235.7,245.2,266.941,315.217,283.637,195.665,237.712,254.929,259.811,326.045,326.756,337.608,330.526,331.289,320.15,335.686,302.985,236.017,230.716,205.072,220.319,232.597,243.015
CWUSD000SS47016  ,CWUSD000SS47016  ,"Gasoline, unleaded premium in Size Class D (under 50,000), urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,98.8,97.7,97.0,81.5,75.7,74.0,78.6,83.6,79.2,82.4,88.2,91.8,93.5,111.5,100.7,99.1,96.0,99.2,95.6,96.6,93.4,100.8,101.1,100.5,104.2,107.8,107.2,105.2,94.0,90.9,92.8,109.7,126.1,129.6,132.2,114.7,109.8,119.3,131.2,131.8,149.7,160.7,173.7,209.1,214.3,213.8,221.697,239.966,281.889,256.647,178.569,214.996,229.818,233.083,289.396,289.569,300.734,294.954,295.69,289.758,296.871,275.957,215.812,214.715,190.988,208.931,220.433,231.721
