index,Index,Label,unit,start,last,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CWUR0000SEFG     ,CWUR0000SEFG     ,"Fish and seafood in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1935-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,6.2,6.2,6.4,6.4,6.4,7.0,7.9,10.3,13.0,13.1,13.7,14.9,17.1,19.7,19.8,19.4,22.2,21.6,20.8,20.9,20.5,20.5,20.7,22.2,22.6,22.6,23.1,24.1,24.0,23.5,24.1,25.7,26.6,27.0,28.5,31.4,34.6,37.7,43.3,49.9,54.1,60.4,66.9,72.8,79.3,87.1,94.1,98.2,99.3,102.5,107.6,117.5,130.4,138.1,145.2,147.7,149.3,152.8,157.2,164.2,171.7,173.6,177.6,182.4,186.0,191.5,192.8,189.8,192.0,195.5,201.2,209.9,219.996,233.067,241.316,243.865,261.164,266.852,273.38,288.277,285.919,284.104,288.052,294.618,299.618,310.03,327.697
CWUR0000SEFG01   ,CWUR0000SEFG01   ,"Fresh fish and seafood in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,105.4,110.8,111.6,107.8,109.4,112.3,116.1,123.2,130.967,138.504,140.034,143.944,156.665,157.708,162.953,174.434,173.236,174.783,177.406,183.456,187.002,195.257,210.228
CWUR0000SEFG02   ,CWUR0000SEFG02   ,"Processed fish and seafood in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,103.3,103.1,103.7,104.9,105.8,106.3,108.8,110.7,113.289,120.402,128.215,127.245,133.81,138.941,141.189,146.786,145.4,141.953,143.747,145.528,147.65,151.406,157.096
CWUR0000SEFH     ,CWUR0000SEFH     ,"Eggs in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1935-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,36.9,36.5,35.8,35.5,32.2,33.2,39.7,48.3,57.3,54.5,58.1,59.7,71.1,73.9,71.2,61.5,74.8,68.3,72.4,60.5,62.6,62.2,59.2,62.3,54.6,58.8,58.8,55.5,56.4,55.8,54.5,62.1,51.9,56.0,65.8,65.2,56.3,55.9,83.2,83.5,81.9,89.5,86.6,81.7,89.6,87.9,95.7,93.3,97.6,109.1,90.8,97.1,91.1,93.1,117.8,123.4,120.3,107.3,116.2,113.2,119.5,141.3,138.9,134.6,127.3,131.1,135.5,137.1,156.0,165.6,143.0,150.2,195.31,222.983,189.976,192.157,210.241,216.185,222.909,241.304,284.94,225.082,203.093,226.367,203.632,212.885,222.102
CWUR0000SEFJ     ,CWUR0000SEFJ     ,"Dairy and related products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1935-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,15.4,16.0,16.6,15.7,15.1,16.0,17.7,19.8,21.2,21.1,21.1,26.0,29.4,32.3,29.5,29.1,32.5,33.9,33.3,32.2,32.2,33.0,34.0,34.5,34.7,35.5,36.0,35.8,35.7,36.0,36.1,38.4,40.1,41.4,42.8,44.9,46.3,47.0,51.3,60.9,62.8,67.9,69.8,74.6,83.3,91.5,97.7,98.8,100.0,101.2,103.1,103.2,105.7,108.1,115.4,126.4,124.8,128.2,129.1,131.5,132.5,141.9,145.2,150.4,159.4,160.5,167.1,167.9,167.6,180.0,182.2,180.9,194.474,209.773,195.679,197.992,211.772,216.071,216.322,224.267,220.985,215.753,215.973,214.842,217.157,226.711,229.987
CWUR0000SEFJ01   ,CWUR0000SEFJ01   ,"Milk in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,107.7,107.8,112.8,110.7,111.6,125.0,126.9,125.2,139.673,147.965,128.484,132.977,145.252,146.884,148.541,156.02,146.783,139.923,138.903,136.225,139.881,147.338,152.47
CWUR0000SEFJ02   ,CWUR0000SEFJ02   ,"Cheese and related products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6,80.4,88.8,96.1,98.5,100.2,101.3,103.2,103.5,105.9,109.0,117.4,131.1,132.7,135.3,134.9,135.9,137.2,144.2,147.3,151.8,162.0,162.1,166.9,169.4,168.6,179.5,181.9,179.1,189.904,212.826,201.645,203.01,215.976,220.604,219.818,231.905,231.448,225.916,226.754,227.344,226.673,239.076,239.578
CWUR0000SEFJ03   ,CWUR0000SEFJ03   ,"Ice cream and related products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6,77.3,87.6,96.9,97.9,99.7,102.4,105.7,107.3,110.9,113.2,118.7,126.8,128.2,130.7,131.5,134.7,137.5,144.7,150.7,155.7,162.1,165.2,174.7,180.8,177.2,180.1,179.7,181.0,184.721,193.813,197.834,195.764,209.84,215.954,215.765,216.176,219.988,220.828,221.572,222.715,223.776,232.199,234.019
CWUR0000SEFJ04   ,CWUR0000SEFJ04   ,"Other dairy and related products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,107.4,109.9,113.4,115.0,115.1,120.2,122.3,123.1,130.506,140.529,137.104,136.144,140.638,144.623,143.572,145.433,147.859,146.578,147.577,146.928,148.652,152.22,153.631
CWUR0000SEFK     ,CWUR0000SEFK     ,"Fresh fruits in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1947-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,22.7,24.7,23.2,22.6,24.7,24.9,25.1,24.7,25.4,26.5,28.6,26.5,28.8,29.4,29.7,32.7,32.9,31.5,32.9,33.4,37.8,36.5,37.0,39.3,41.4,46.3,50.4,53.8,53.7,61.8,73.4,82.3,87.7,90.5,99.1,95.4,105.5,116.1,119.0,131.9,142.5,151.4,169.1,194.4,183.3,187.5,199.4,217.3,232.8,234.2,243.7,263.1,255.3,262.1,267.6,276.3,283.1,293.1,311.7,326.815,342.281,321.131,318.369,329.702,334.017,340.162,355.841,348.563,356.449,358.951,362.657,358.074,355.614,374.729
CWUR0000SEFK01   ,CWUR0000SEFK01   ,"Apples in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.7,8.0,10.5,15.9,16.6,19.0,20.2,19.3,18.0,18.9,17.9,16.4,22.2,25.1,24.4,24.1,24.2,26.4,24.1,23.5,26.7,28.6,27.1,28.6,28.8,29.5,33.0,34.6,40.3,40.1,37.0,39.5,42.1,50.1,56.2,56.2,53.8,63.9,78.8,78.2,91.9,84.0,98.7,94.7,106.6,113.5,130.8,131.6,135.3,141.0,147.9,173.2,179.9,169.2,174.2,184.2,203.2,200.7,202.8,200.6,213.3,214.8,232.1,245.7,253.1,247.1,279.3,301.901,336.281,289.389,297.711,313.608,337.118,350.601,344.357,328.735,350.741,344.678,336.006,340.131,323.913,342.001
CWUR0000SEFK02   ,CWUR0000SEFK02   ,"Bananas in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,15.1,17.0,24.7,29.0,28.5,26.5,28.1,36.6,38.6,40.3,39.4,39.6,39.7,40.1,40.1,40.4,40.2,41.5,41.4,40.7,38.0,38.0,39.1,39.4,40.1,39.2,38.4,38.7,38.3,39.2,39.3,37.0,39.4,41.1,46.2,57.9,58.6,63.7,71.2,79.4,90.8,96.9,96.0,106.1,97.9,100.1,104.8,104.4,119.3,131.6,138.1,145.1,139.8,135.4,143.3,153.5,158.8,159.2,160.7,159.5,162.6,166.5,166.7,164.9,162.8,166.8,175.3,178.059,208.817,208.722,196.76,207.657,208.145,205.61,204.068,203.206,200.972,197.542,198.899,198.657,195.958,198.817
CWUR0000SEFK03   ,CWUR0000SEFK03   ,"Citrus fruits in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.1,159.2,135.7,142.1,149.6,152.0,160.9,177.7,196.1,215.602,206.578,194.004,198.978,206.854,204.49,210.96,233.79,229.648,235.79,246.844,259.52,251.386,247.19,262.651
CWUR0000SEFK04   ,CWUR0000SEFK04   ,"Other fresh fruits in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6,95.1,94.7,97.0,97.8,102.6,105.4,109.1,111.9,114.108,117.593,111.497,110.423,112.623,112.186,113.827,119.517,117.181,119.893,119.573,119.272,117.872,120.031,127.396
CWUR0000SEFL     ,CWUR0000SEFL     ,"Fresh vegetables in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1947-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,20.8,20.6,19.8,22.7,27.2,23.6,22.4,23.8,25.9,25.2,26.8,26.4,27.2,25.7,27.0,27.3,30.8,33.1,33.0,32.8,35.0,36.9,39.6,40.6,43.1,52.7,56.5,55.8,58.3,65.7,70.3,72.6,78.9,93.5,94.3,97.7,108.0,103.5,107.8,121.0,128.4,142.6,150.9,153.7,157.6,167.9,172.0,192.5,189.1,194.8,216.1,209.8,219.7,230.8,245.6,250.4,260.2,270.9,284.4,292.348,308.681,297.151,303.518,320.881,303.406,317.883,314.467,319.573,319.148,319.503,322.766,334.989,344.289,347.472
CWUR0000SEFL01   ,CWUR0000SEFL01   ,"Potatoes in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,9.0,8.9,13.0,17.7,18.0,19.1,18.4,19.8,21.9,21.4,17.9,19.6,29.4,21.5,20.9,22.5,26.8,22.6,24.8,25.0,28.5,25.2,25.4,26.1,32.2,39.8,31.8,31.8,32.7,35.0,38.7,37.3,40.3,59.8,73.0,58.7,63.7,64.9,67.3,64.3,81.5,109.0,92.7,91.5,115.9,101.1,95.7,115.0,118.4,153.2,161.8,144.2,141.0,154.2,174.0,174.6,180.7,174.6,185.3,193.9,196.8,202.4,238.8,228.8,229.9,247.1,273.2,280.546,323.42,316.885,301.278,336.965,319.066,320.662,327.542,324.574,328.973,335.943,338.232,359.2,376.041,373.61
CWUR0000SEFL02   ,CWUR0000SEFL02   ,"Lettuce in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,11.7,12.9,16.2,18.9,16.4,17.5,16.6,19.3,19.4,23.1,19.6,22.8,21.7,21.7,21.8,23.4,23.6,25.1,25.0,26.0,25.0,24.1,27.4,28.3,29.0,29.9,32.7,32.6,32.4,36.6,35.3,40.5,40.6,49.8,50.5,49.5,56.4,56.1,74.6,79.9,77.0,83.9,100.9,102.9,96.2,107.0,113.6,137.0,148.7,150.7,149.6,158.9,155.1,176.8,169.3,219.4,184.4,198.4,225.4,204.9,224.6,231.0,248.2,242.0,233.9,250.4,257.8,271.533,278.198,278.734,274.62,296.25,274.376,302.378,287.276,301.936,281.124,283.018,280.758,309.603,322.085,335.274
CWUR0000SEFL03   ,CWUR0000SEFL03   ,"Tomatoes in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1953-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,28.7,29.9,32.0,31.9,34.6,32.0,34.1,31.3,32.2,34.8,35.9,37.1,37.8,38.2,43.7,45.3,45.5,50.3,50.7,52.1,59.3,62.6,62.4,73.6,72.1,79.4,79.6,92.0,93.5,100.8,105.7,103.0,110.6,115.5,121.8,134.7,159.0,151.7,169.6,165.9,171.0,185.5,194.7,210.0,236.4,221.7,231.8,246.8,247.0,266.3,291.2,293.3,318.4,299.909,327.352,297.491,316.455,332.436,296.195,312.477,320.162,323.206,327.703,318.469,326.041,320.332,342.915,341.767
CWUR0000SEFL04   ,CWUR0000SEFL04   ,"Other fresh vegetables in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6,72.2,78.2,89.9,92.7,98.0,109.3,103.4,110.9,122.4,131.1,140.6,145.9,158.2,162.0,173.3,173.6,197.2,193.3,198.5,222.7,216.2,226.8,240.4,251.7,260.3,272.4,282.4,287.7,305.084,310.707,300.95,312.644,322.821,313.905,328.535,320.66,326.256,328.606,329.794,333.331,344.38,346.347,350.143
CWUR0000SEFM     ,CWUR0000SEFM     ,"Processed fruits and vegetables in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.3,104.5,105.6,108.8,112.8,113.8,115.1,118.8,122.1,126.578,138.85,148.062,145.645,149.978,155.586,156.054,156.283,157.392,156.89,154.166,153.169,155.242,160.905,165.182
CWUR0000SEFM01   ,CWUR0000SEFM01   ,"Canned fruits and vegetables in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,104.9,105.5,108.3,112.2,113.0,113.7,117.9,121.7,125.486,140.414,152.435,149.832,153.361,158.062,160.053,161.586,162.037,161.339,157.418,157.862,163.092,168.06,173.969
CWUR0000SEFM02   ,CWUR0000SEFM02   ,"Frozen fruits and vegetables in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,104.8,107.3,112.5,116.0,116.9,119.1,120.0,123.4,127.014,134.388,139.197,135.621,141.004,146.994,145.609,144.05,145.12,145.672,145.534,142.309,140.985,147.755,150.962
CWUR0000SEFM03   ,CWUR0000SEFM03   ,"Other processed fruits and vegetables including dried in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,101.8,101.9,103.0,107.9,109.2,111.1,117.7,119.8,127.266,140.223,148.988,148.745,153.293,160.39,160.027,159.897,162.92,161.261,157.774,156.169,154.335,160.29,161.861
CWUR0000SEFN     ,CWUR0000SEFN     ,"Juices and nonalcoholic drinks in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,102.5,105.8,107.6,107.9,108.1,108.9,111.1,113.7,118.578,123.812,127.246,125.461,127.826,129.155,128.738,128.012,129.422,129.636,129.87,130.803,134.462,140.47,144.792
CWUR0000SEFN01   ,CWUR0000SEFN01   ,"Carbonated drinks in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1978-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,77.0,86.7,95.3,97.9,100.3,101.8,102.9,103.7,106.0,106.2,109.0,112.7,113.6,115.3,116.3,116.2,120.1,120.4,118.6,117.7,119.1,123.9,125.9,126.1,126.2,128.8,132.9,135.6,141.636,148.476,155.594,156.154,160.23,162.239,160.67,159.657,160.536,161.866,162.33,164.779,170.523,179.611,186.774
CWUR0000SEFN02   ,CWUR0000SEFN02   ,"Frozen noncarbonated juices and drinks in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,106.0,108.8,111.8,112.3,115.4,113.6,112.7,120.5,139.153,147.314,151.503,149.458,160.552,168.202,168.605,170.484,174.133,174.303,177.103,176.85,175.591,176.116,178.184
CWUR0000SEFN03   ,CWUR0000SEFN03   ,"Nonfrozen noncarbonated juices and drinks in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2,102.0,104.2,106.0,106.5,106.6,105.7,106.5,109.4,112.95,117.657,118.201,114.973,116.265,117.198,117.357,116.596,118.323,117.986,118.061,118.264,121.072,125.732,128.749
CWUR0000SEFP     ,CWUR0000SEFP     ,"Beverage materials including coffee and tea in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,97.0,98.4,97.6,97.2,98.0,97.9,102.7,104.2,108.172,112.528,113.041,113.959,121.949,123.042,119.737,118.898,120.206,118.414,118.464,116.918,116.72,118.111,120.845
CWUR0000SEFP01   ,CWUR0000SEFP01   ,"Coffee in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,26.8,27.2,32.1,33.0,32.5,36.2,43.1,47.0,64.6,114.4,108.2,102.4,112.2,96.6,98.6,98.8,102.6,105.3,132.9,115.9,114.8,120.0,117.1,114.8,110.3,109.2,139.9,162.6,148.4,167.3,162.5,153.8,153.3,146.2,142.3,144.6,144.4,160.7,165.2,174.753,186.89,185.553,186.637,213.845,217.688,205.339,201.325,205.712,199.695,199.806,195.414,193.701,194.492,199.555
CWUR0000SEFP02   ,CWUR0000SEFP02   ,"Other beverage materials including tea in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.2,107.7,111.0,112.7,113.2,113.2,115.1,116.1,119.387,122.533,123.806,124.165,125.004,125.171,126.504,127.29,126.831,127.447,127.48,127.457,128.53,131.302,133.713
CWUR0000SEFR     ,CWUR0000SEFR     ,"Sugar and sweets in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1935-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,11.3,11.1,11.3,10.9,11.3,10.8,11.9,14.1,14.2,14.1,14.1,16.1,20.1,19.4,19.7,20.1,20.9,21.0,21.3,21.7,22.2,21.7,22.3,23.3,23.8,23.9,23.5,23.5,25.5,26.7,26.3,25.7,26.5,27.4,29.0,30.5,31.7,32.1,34.1,51.8,65.3,57.9,60.9,68.3,73.5,90.9,98.1,97.5,99.3,103.1,105.7,109.0,110.9,113.9,119.5,124.7,129.2,132.8,133.1,135.2,137.5,143.6,147.7,150.1,152.2,153.9,155.6,158.8,161.6,162.5,164.3,170.5,175.323,185.494,195.702,200.035,206.668,213.57,209.703,208.206,214.726,213.56,213.012,213.871,218.47,225.769,232.631
CWUR0000SEFR01   ,CWUR0000SEFR01   ,"Sugar and artificial sweeteners in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3,68.3,106.9,106.6,97.2,100.6,102.2,101.8,101.9,102.6,105.8,114.1,118.8,120.2,120.6,122.0,124.2,127.2,133.0,135.2,136.0,137.4,137.2,140.3,143.2,145.7,146.8,149.1,164.0,167.237,170.584,178.409,187.718,197.758,201.499,190.795,181.991,189.891,188.407,187.444,186.478,187.884,200.284,208.411
CWUR0000SEFR02   ,CWUR0000SEFR02   ,"Candy and chewing gum in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,102.5,104.1,104.6,106.5,107.9,108.2,109.1,111.4,114.782,122.1,128.958,131.328,134.616,139.65,138.335,139.051,144.395,143.847,143.002,144.852,149.719,154.391,158.819
CWUR0000SEFR03   ,CWUR0000SEFR03   ,"Other sweets in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,105.0,106.3,108.3,111.7,115.4,116.6,118.3,121.4,125.157,135.067,143.325,143.824,149.023,154.614,153.845,153.566,153.074,152.561,154.173,151.768,151.761,154.915,159.284
CWUR0000SEFS     ,CWUR0000SEFS     ,"Fats and oils in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,36.7,36.8,39.2,42.7,43.2,46.8,66.4,73.5,64.3,70.9,77.8,83.9,89.6,99.0,96.1,97.4,106.5,108.8,106.4,107.9,113.0,121.1,126.2,131.5,129.7,129.9,133.5,137.1,140.3,141.4,146.5,147.9,147.2,155.4,155.3,157.4,167.8,167.8,168.7,173.64,197.512,202.003,200.909,219.844,234.13,230.746,230.694,228.111,226.58,228.223,228.651,227.054,231.233,242.423
CWUR0000SEFS01   ,CWUR0000SEFS01   ,"Butter and margarine in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5,111.4,108.0,124.2,120.9,119.6,137.5,136.7,133.6,137.121,155.42,156.913,161.25,184.957,184.12,183.92,197.603,199.349,200.685,204.655,205.511,205.583,207.406,210.867
CWUR0000SEFS02   ,CWUR0000SEFS02   ,"Salad dressing in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,103.7,104.5,107.0,108.4,109.6,110.2,108.1,110.0,111.737,119.813,126.333,126.614,135.579,138.786,136.026,132.307,131.879,130.893,130.058,129.34,129.978,133.998,139.418
CWUR0000SEFS03   ,CWUR0000SEFS03   ,"Other fats and oils including peanut butter in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,102.8,103.5,104.1,105.2,108.7,114.1,116.0,117.9,122.646,144.824,146.538,142.599,153.927,174.274,170.89,166.646,162.221,159.913,161.014,161.728,158.859,161.606,173.187
CWUR0000SEFT     ,CWUR0000SEFT     ,"Other foods in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1963-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,35.8,35.6,36.0,36.6,37.9,39.3,40.5,41.2,42.8,51.9,58.6,60.9,63.1,68.1,75.0,83.1,92.1,97.0,100.0,103.0,106.3,109.0,113.6,117.8,125.3,131.0,137.0,140.0,143.5,147.2,150.8,156.0,161.1,165.4,168.8,172.3,176.3,177.6,179.2,180.1,182.8,185.2,188.405,198.303,205.573,204.577,209.273,216.528,217.726,219.804,223.052,223.761,223.956,224.327,225.12,232.228,237.619
CWUR0000SEFT01   ,CWUR0000SEFT01   ,"Soups in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,78.4,85.8,93.0,96.9,100.0,103.1,108.0,110.8,116.6,121.3,128.3,136.6,145.3,154.0,162.7,170.4,175.8,183.0,189.2,192.3,196.5,199.0,202.3,206.2,208.8,208.7,215.5,215.0,216.303,227.464,235.521,228.023,232.81,239.939,241.044,240.284,240.98,243.72,246.465,243.671,244.908,255.198,258.701
